source,title,description,url,image_url,published_at,tags
Sky News Arabic,مسؤولون: السيطرة بشكل كامل على حريق إيتون في لوس أنجلوس,قال مسؤولو مكافحة الحرائق أمس الجمعة إن حريق إيتون الذي أتى على أكثر من 14 ألف فدان شرقي لوس أنجلوس تم احتواؤه بنسبة 100 بالمئة، وهو إنجاز رمزي إلى حد كبير بعد أكثر من 3 أسابيع من اندلاع حرائق غابات مدمرة على جانبي المدينة.,https://www.skynewsarabia.com/world/1773756,/v1/2025/02/01/1773754/800/450/1-1773754.jpg,2025-02-01T06:28:07Z,['أخبار أميركا']
Sky News Arabic,فيديو.. باريس هيلتون تصدم بعدما دمرت النيران منزلها الفخم,"شاركت الممثلة الأميركة باريس هيلتون على حسابها في ""إنستغرام""، أثار الدمار الذي خلفته حرائق كاليفورنيا بمنزلها المطل على شواطئ ماليبو.",https://www.skynewsarabia.com/varieties/1768103,/v1/2025/01/10/1768102/800/450/1-1768102.jpg,2025-01-10T18:22:56Z,['حوادث وكوارث']
Sky News Arabic,برنامج تأمين المنازل في كاليفورنيا يواجه عجزًا بمليار دولار,قالت إدارة التأمين في ولاية كاليفورنيا الأميركية إن الخطة التأمينية التي توفر تغطية لأصحاب المنازل غير القادرين على الحصول على تأمين خاص تحتاج إلى مليار دولار إضافي لدفع تعويضات مرتبطة بحرائق الغابات في لوس أنجلوس.,https://www.snabusiness.com/article/1776530,/v1/2025/01/15/1769125/800/450/1-1769125.jpg,2025-02-12T11:34:43Z,['أخبار أميركا']
Sky News Arabic,موجة انتقاد تطال ممثلة أميركية.. شبهت لوس أنجلوس بغزة,تتعرض الممثلة جيمي لي كيرتس لانتقادات شديدة بسبب تشبيهها حرائق الغابات التي تدمر منطقة لوس أنجلوس حاليا بالحرب الدائرة في غزة.,https://www.skynewsarabia.com/world/1768391,/v1/2025/01/12/1768389/800/450/1-1768389.jpg,2025-01-12T08:27:18Z,['أخبار العالم']
Sky News Arabic,بعد إطفاء الحريق.. 3 مخاطر تهدد سكان لوس أنجلوس,نصح المسؤولون في لوس أنجلوس أغلب النازحين بسبب حرائق الغابات بالابتعاد عن منازلهم لمدة أسبوع آخر على الأقل، بينما ترفع فرق الطوارئ النفايات السامة من الأحياء المحترقة وتقطع خطوط الكهرباء والغاز التي تشكل خطرا وسط الأنقاض.,https://www.skynewsarabia.com/world/1769782,/v1/2025/01/17/1769781/800/450/1-1769781.jpg,2025-01-17T11:50:14Z,['أخبار العالم']
Sky News Arabic,"مادة وردية تغطي لوس أنجلوس.. وتحذيرات من ""خطرها""",أصبحت مادة بودرة وردية اللون مشهدا مألوفا في لوس أنجلوس، تغطي أسطح المنازل، السيارات، والشوارع، حيث تستمر الطائرات في رش آلاف الجالونات من هذه المادة للمساعدة في مكافحة حرائق الغابات المدمرة.,https://www.skynewsarabia.com/varieties/1768881,/v1/2025/01/14/1768877/800/450/1-1768877.png,2025-01-14T11:36:46Z,['منوعات']
Sky News Arabic,"فيديو.. ضباب غامض برائحة ""غريبة"" في فلوريدا يثير التكهنات","أفاد سكان ولاية فلوريدا الأميركية بانتشار ضباب غامض برائحة ""كيميائية"" يعم مناطق متفرقة من الولاية مرة أخرى، ما أثار مخاوفهم بشأن صحتهم وسلامتهم.",https://www.skynewsarabia.com/technology/1776666,/v1/2025/02/13/1776665/800/450/1-1776665.jpg,2025-02-13T05:06:29Z,['أخبار أميركا']
Sky News Arabic,"نيران مستعرة بجحيم لوس أنجلوس.. ورعب من ""هبات الرياح""",ألقت طائرات مياها وموادا لإخماد الحرائق على تلال شديدة الانحدار لوقف انتشار حرائق الغابات في باليسديس بمدينة لوس أنجلوس الأميركية شرقا مع تكثيف جهود مكافحة النيران على الأرض وسط تحذيرات من هبات رياح تصل سرعتها إلى 70 ميلا في الساعة مما قد يزيد الأمور سوءا.,https://www.skynewsarabia.com/world/1768398,/v1/2025/01/12/1768397/800/450/1-1768397.jpg,2025-01-12T09:46:09Z,['أخبار العالم']
Sky News Arabic,بالفيديو.. هجوم حوثي يحول ناقلة نفط إلى كرة لهب عملاقة,اندلعت حرائق كبيرة بناقلة ترفع علم اليونان في البحر الأحمر، بعد تعرضها لهجوم من جماعة الحوثيين اليمنية، حسبما قالت هيئة عمليات التجارة البحرية البريطانية، الجمعة.,https://www.skynewsarabia.com/middle-east/1737375,/v1/2024/08/24/1737374/800/450/1-1737374.jpg,2024-08-23T22:05:28Z,['أخبار اليمن']
Sky News Arabic,تحمل أطنانا من النفط.. اشتعال النيران في ناقلة هاجمها الحوثي,قالت السلطات إن حرائق اندلعت الجمعة، في ناقلة نفط ترفع علم اليونان كانت تعرضت لهجوم من المتمردين الحوثيين في اليمن هذا الأسبوع.,https://www.skynewsarabia.com/middle-east/1737363,/v1/2024/08/23/1737155/800/450/1-1737155.jpg,2024-08-23T19:06:44Z,['أخبار اليمن']
Sky News Arabic,الكونغرس يصادق على نتائج الانتخابات وفوز ترامب,صدق الكونغرس الأميركي في جلسة جمعت مجلسي النواب والشيوخ على نتائج الانتخابات الرئاسية وفوز دونالد ترامب. وتتباين نظرة الحزبين الجمهوري والديمقراطي للحدث ودلالاته.,https://www.skynewsarabia.com/program/america_today/1767119,/v1/2025/01/07/1767136/800/450/1-1767136.jpg,2025-01-07T07:36:31Z,[]
Sky News Arabic,بعد انتخاب جوزيف عون رئيسا.. ترقب لمن سيتولى رئاسة الحكومة,الداخل اللبناني المرتاح لانتخاب قائد الجيش جوزيف عون رئيسا للجمهورية يسعى إلى انتصارات سياسية أقوى وأوضح على ثنائي حزب الله وحركة أمل بعد تراجع التأثير الإيراني وسقوط نظام بشار الأسد في سوريا.,https://www.skynewsarabia.com/video/1768519,/v1/2025/01/13/1768524/800/450/1-1768524.jpg,2025-01-13T06:26:43Z,['أخبار لبنان']
Sky News Arabic,هاريس وترامب يسرعان وتيرة حملتهما الانتخابية,سرع المرشحان الرئاسيان، الديمقراطية كاملا هاريس ومنافسها الجمهوري دونالد ترامب، وتيرة حملتهما الانتخابية سعيا لكسب أصوات الناخبين المترددين، وذلك قبل أسبوعين من موعد الاقتراع الرئاسي في الولايات المتحدة.,https://www.skynewsarabia.com/world/1749457,/v1/2024/09/11/1741164/800/450/1-1741164.JPG,2024-10-22T04:34:43Z,['أخبار أميركا']
Sky News Arabic,بعد انتخاب الرئيس  الجديد.. من أين يبدأ الإصلاح في لبنان؟,بعد فراغ استمر 26 شهراً، أنجز البرلمان اللبناني الانتخابات الرئاسية التي طال انتظارها، والتي تشكل لحظة فارقة في تاريخ البلاد.,https://www.snabusiness.com/article/1768189,/v1/2025/01/10/1768082/800/450/1-1768082.jpg,2025-01-11T10:01:43Z,['اقتصاد']
Sky News Arabic,السندات اللبنانية ترتفع بعد انتخاب الرئيس لأول مرة منذ 2022,واصلت السندات اللبنانية ارتفاعها المستمر منذ ثلاثة أشهر بعد أن انتخب البرلمان اللبناني رئيسا جديدا للبلاد لأول مرة منذ 2022.,https://www.snabusiness.com/video/1767962,/v1/2023/04/07/1611199/800/450/1-1611199.jpg,2025-01-10T11:21:48Z,['أسواق']
Sky News Arabic,بعد انتخاب جوزيف عون.. هل تتغير قواعد اللعبة مع إسرائيل؟,مع انتخاب العماد جوزيف عون رئيسا للجمهورية اللبنانية، تنفتح صفحة جديدة في المشهد السياسي اللبناني. الرئيس الجديد يقدم نفسه كرجل دولة يعكس رؤية مغايرة لمسار الحكم التقليدي في لبنان، لكن الأهم في سياسته المعلنة هو توجهه لتوحيد السيادة اللبنانية تحت مظلة الدولة، ما يضع العلاقة مع إسرائيل على مفترق طرق.,https://www.skynewsarabia.com/middle-east/1767916,/v1/2025/01/10/1767910/800/450/1-1767910.jpg,2025-01-10T07:31:07Z,['أخبار إسرائيل']
Sky News Arabic,انتخابات ريال مدريد.. هل ينتهي عصر فلورنتينو بيريز؟,أعلن نادي ريال مدريد الإسباني في بيان رسمي، أنه بدأ العملية التي ستؤدي إلى إجراء انتخابات لرئاسة النادي في عام 2025.,https://www.skynewsarabia.com/sport/1766284,/v1/2025/01/02/1766283/800/450/1-1766283.jpg,2025-01-02T19:45:24Z,['دوري إسباني']
Sky News Arabic,يتعهد بالدعم.. أول تعليق من بايدن على انتخاب رئيس لبنان,أشاد الرئيس الأميركي جو بايدن، يوم الخميس، باختيار جوزيف عون رئيسا للبنان، مؤكدا ثقته الكاملة في قدرته على قيادة البلاد في اللحظة الراهنة.,https://www.skynewsarabia.com/middle-east/1767819,/v1/2025/01/09/1767818/800/450/1-1767818.jpg,2025-01-09T20:15:32Z,['أخبار لبنان']
Sky News Arabic,سندات لبنان تصعد بعد انتخاب جوزيف عون رئيسا للبلاد,واصلت السندات اللبنانية ارتفاعها المستمر منذ ثلاثة أشهر، الخميس، بعد تصويت مجلس النواب على انتخاب رئيس جديد للبلاد لأول مرة منذ 2022.,https://www.snabusiness.com/article/1767744,/v1/2025/01/09/1767743/800/450/1-1767743.jpg,2025-01-09T14:09:07Z,['اقتصاد']
Sky News Arabic,"انتخاب عون.. كيف انتصر لبنان في ""معركة الدولة على الدويلة""؟","اعتبر محللون أن نجاح لبنان في انتخاب رئيس للبلاد بعد عامين من الفراغ الرئاسي يمثل انتصارا لمفهوم الدولة على نفوذ ""الدويلة""، في إشارة إلى الهيمنة ""المعطلة للعمل السياسي"" التي كان يمارسها حزب الله.",https://www.skynewsarabia.com/middle-east/1767730,/v1/2025/01/09/1767729/800/450/1-1767729.JPG,2025-01-09T13:40:09Z,['أخبار لبنان']
Sky News Arabic,فيديو.. برلمان لبنان يفشل في انتخاب عون بالدورة الأولى,فشل نواب البرلمان اللبناني في انتخاب جوزيف عون في الدورة الأولى من التصويت في الانتخابات الرئاسية اللبنانية.,https://www.skynewsarabia.com/middle-east/1767685,/v1/2025/01/09/1767683/800/450/1-1767683.jpg,2025-01-09T10:01:00Z,['أخبار لبنان']
Sky News Arabic,انتخاب جوزيف عون.. صفقة دولية أم بداية حل للأزمة اللبنانية؟,في تطور لافت في المشهد السياسي اللبناني، يبدو أن جلسة البرلمان المرتقبة قد تشهد انتخاب العماد جوزيف عون رئيسا للجمهورية، ما يفتح صفحة جديدة بعد أكثر من 800 يوم من الفراغ الرئاسي.,https://www.skynewsarabia.com/video/1767596,/v1/2025/01/09/1767585/800/450/1-1767585.jpg,2025-01-09T06:44:43Z,['أخبار لبنان']
Sky News Arabic,المعارضة اللبنانية تتوافق على انتخاب جوزاف عون رئيسا للبلاد,أعلنت قوى المعارضة اللبنانية، مساء الأربعاء، توافقها على انتخاب قائد الجيش العماد جوزاف عون رئيسا للجمهورية.,https://www.skynewsarabia.com/middle-east/1767537,/v1/2025/01/09/1767538/800/450/1-1767538.png,2025-01-08T20:07:52Z,['أخبار لبنان']
Sky News Arabic,حزب الله يحقق مكاسب داخلية من انتخاب رئيسا توافقيا للجمهورية,يحقق حزب الله مكاسب داخلية من انتخاب رئيس للجمهورية، وإن كان رئيسا توافقيا، بعد انعدام حظوظ مرشح حزب الله الأول حليفه المسيحي رئيس تيار المردة سليمان فرنجية. فما هي أبرز هذه المكاسب؟,https://www.skynewsarabia.com/video/1767480,/v1/2025/01/08/1767489/800/450/1-1767489.jpg,2025-01-08T15:28:08Z,['أخبار لبنان']
Sky News Arabic,"نبيه بري لم يعط ""جوابا إيجابيا"" بشأن انتخاب جوزاف عون","قالت مصادر لـ""سكاي نيوز عربية""، الأربعاء، إن رئيس مجلس النواب اللبناني نبيه بري لم يعط جوابا إيجابيا بعد بشأن موقفه وحزب الله من انتخاب جوزاف عون.",https://www.skynewsarabia.com/middle-east/1767486,/v6/2024/09/27/1744472/800/450/1-1744472.jpg,2025-01-08T15:05:30Z,['أخبار لبنان']
Sky News Arabic,جهود لبنانية للتوافق على مرشح رئاسي قبل جلسة الانتخاب,"حراك مكثف في الداخل اللبناني من أجل التوصل لانتحاب رئيس للجمهورية في الجلسة النيابية المقررة في التاسع من الجاري..
الأسماء المتداولة كثيرة على رأسها قائد الجيش جوزيف عون الذي يحظى بدعم من المعارضة..",https://www.skynewsarabia.com/program/radar/1767246,/v1/2025/01/07/1767266/800/450/1-1767266.jpg,2025-01-07T17:02:17Z,[]
Sky News Arabic,روسيا ترد على اتهامها بمحاولة التدخل في الانتخابات الأميركية,رفضت موسكو، يوم الثلاثاء، الادعاءات التي تقول إنها سعت للتأثير في نتائج الانتخابات الأميركية لعام 2024.,https://www.skynewsarabia.com/world/1765867,/v1/2025/01/01/1765866/800/450/1-1765866.jpg,2025-01-01T02:30:57Z,['أخبار أميركا']
Sky News Arabic,تحت حراسة مشددة.. الكونغرس يصادق على فوز ترامب في الانتخابات,صادق الكونغرس الأميركي، الإثنين، على فوز دونالد ترامب في انتخابات الرئاسة، التي أجريت عام 2024، في إجراءات تمت دون عنف أو فوضى، في تناقض مع أعمال العنف التي وقعت في 6 يناير 2021 عندما اقتحم حشد من أنصاره مبنى الكابيتول.,https://www.skynewsarabia.com/world/1767034,/v1/2025/01/06/1767033/800/450/1-1767033.jpg,2025-01-06T19:14:51Z,['دونالد ترامب']
Sky News Arabic,انتخاب رئيس لبنان.. معركة معقدة وسط دعم دولي متباين,يترقب اللبنانيون جلسة حاسمة لمجلس النواب بتاريخ الـ9 من يناير للتوافق على اسم رئيس الجمهورية المقبل.. توافق قد لا يكون سهلا بحسب متابعين بالنظر إلى معركة معقدة الأطراف السياسية وحظوظ متقلبة وسط دعم دولي متباين.,https://www.skynewsarabia.com/video/1766950,/v1/2025/01/06/1766954/800/450/1-1766954.jpg,2025-01-06T13:30:12Z,['أخبار لبنان']
Sky News Arabic,لمحة تاريخية عن أبرز المحطات الانتخابية في ولاية فلوريدا,نتعرف في هذا العرض على أبرز المحطات الانتخابية في ولاية فلوريدا خلال السنوات الأخيرة.,https://www.skynewsarabia.com/video/1752709,/v1/2024/11/05/1752726/800/450/1-1752726.jpg,2024-11-05T08:14:37Z,['أخبار أميركا']
Sky News Arabic,الانتخابات الأميركية.. أرقام ومعطيات,كيف تبدو ملامحُ العملية الانتخابية وأنماطُ تصويت الأميركيين: بالأرقام؟,https://www.skynewsarabia.com/world/1752670,/v1/2024/11/04/1752565/800/450/1-1752565.JPG,2024-11-05T04:26:29Z,['انتخابات أميركا']
Sky News Arabic,التحركات الدبلوماسية الأميركية وأبعادها الانتخابية,تسابق الإدارة الأميركية الزمن من أجل التوصل إلى وقف لإطلاق النار في لبنان قبيل موعد الانتخابات الرئاسية. وفي هذا السياق تبذل واشنطن مساعٍ حثيثة على مستويات عدة في المنطقة، لتحقيق اختراق كبير يفضي إلى تهدئة.,https://www.skynewsarabia.com/program/america_today/1751692,/v1/2024/10/31/1751715/800/450/1-1751715.jpg,2024-10-31T07:55:54Z,[]
Sky News Arabic,ترامب وهاريس يكثفان حملاتهما الانتخابية ساعات قبيل التصويت,عشيةَ فتحِ مراكز الاقتراع في الانتخابات الرئاسية الأميركية، كثّف المرشحان الجمهوري دونالد ترامب، والديمقراطية كامالا هاريس، حملاتِهما لحشد المؤيدين,https://www.skynewsarabia.com/program/newsroom/1752634,/v1/2024/11/05/1752647/800/450/1-1752647.jpg,2024-11-04T20:11:38Z,[]
Sky News Arabic,المنافسة الانتخابية ستنحصر في 7 ولايات متأرجحة,في كل دورةٍ انتخابية تَبرُزُ ملفاتٌ وقضايا لتُسيطرَ على اهتمامات الرأي العام.. فقد كانت حربُ فيتنام الشغلَ الشاغل للأميركيين في نهاية ستينيات القرن الماضي، كما كانت أزمةُ كورونا على رأس الاهتمامات في ألفين وعشر,https://www.skynewsarabia.com/program/newsroom/1752629,/v1/2024/11/04/1752641/800/450/1-1752641.jpg,2024-11-04T19:43:22Z,[]
Sky News Arabic,"بيدرسون يدعو إلى انتخابات ""حرة وعادلة"" في سوريا","دعا المبعوث الخاص للأمم المتحدة إلى سوريا غير بيدرسون، الأربعاء، إلى تنظيم انتخابات ""حرة وعادلة"" مع انتهاء المرحلة الانتقالية في البلاد بعد نحو ثلاثة أشهر، آملا في الوقت نفسه ""بحلّ سياسي"" مع الإدارة الذاتية الكردية.",https://www.skynewsarabia.com/middle-east/1763109,/v1/2024/12/18/1763107/800/450/1-1763107.jpg,2024-12-18T12:49:02Z,['أخبار سوريا']
Sky News Arabic,الانتخابات الأميركية.. أرقام ومعطيات,في هذا التقرير نستعرض أرقام ملامح العملية الانتخابية وأنماط تصويت الأميركيين، وكذلك عدد المحامين والمتطوعين الذين يعتزم دونالد ترامب نشرهم لمراقبة مراكز الاقتراع.,https://www.skynewsarabia.com/video/1752579,/v1/2024/11/04/1752580/800/450/1-1752580.jpg,2024-11-04T14:07:42Z,['أخبار أميركا']
Sky News Arabic,"تحقيق أوروبي يستهدف ""تيك توك"" بسبب انتخابات رومانيا","أعلنت المفوضية الأوروبية، الثلاثاء، فتح تحقيق بحق منصة ""تيك توك"" للاشتباه في عدم احترام التزاماتها وإفساح المجال أمام تلاعب روسي محتمل في الانتخابات الرئاسية التي ألغيت نتائجها في رومانيا.",https://www.snabusiness.com/article/1762980,/v1/2024/04/23/1708372/800/450/1-1708372.jpg,2024-12-18T06:13:57Z,['اقتصاد']
Sky News Arabic,انتخابات أميركا.. سيناريوهات الفوز بالانتخابات في بنسلفانيا,حسابات انتخابية معقدة وما يزيد من خصوصيتها وتعقيداتها أهمية الولايات المتأرجحة، التي تعتبر صاحبة الصوت الحاسم.,https://www.skynewsarabia.com/world/1752768,/v1/2024/11/05/1752761/800/450/1-1752761.jpg,2024-11-05T09:51:11Z,['انتخابات أميركا']
Sky News Arabic,انتخابات 2024.. سيناريو التعادل,ماذا يحصل إذا لم يحصل أيٌّ من المرشحين للرئاسة الأميركية، دونالد ترامب وكامالا هاريس على مئتين وسبعين صوتا في المجمع الانتخابي؟,https://www.skynewsarabia.com/video/1752957,/v1/2024/11/06/1752968/800/450/1-1752968.jpg,2024-11-05T23:19:01Z,['انتخابات أميركا']
Sky News Arabic,المجموعات العرقية ووزنها الانتخابي,تُشكل المجموعاتَ العرقية عنصرا مهما في حساب الولاءات السياسية وتوجهات الرأي العام الأميركي.,https://www.skynewsarabia.com/video/1752925,/v1/2024/11/06/1752931/800/450/1-1752931.jpg,2024-11-05T21:29:05Z,['أخبار أميركا']
Sky News Arabic,ترامب: سأفوز بالانتخابات,قال المرشح الجمهوري دونالد ترامب، في تجمع الاثنين، إنه سيفوز بالانتخابات الرئاسية، وأطلق وعودا بتغييرات محتملة.,https://www.skynewsarabia.com/world/1752650,/v1/2024/11/04/1752577/800/450/1-1752577.JPG,2024-11-04T20:46:08Z,['أخبار أميركا']
Sky News Arabic,ترامب يتهم إيران باختراق حملته الانتخابية,قال المرشح الجمهوري لانتخابات الرئاسة الأميركية دونالد ترامب إن شركة ميكروسوفت أبلغت حملته الانتخابية، بأن أحد مواقعها الإلكترونية تعرض للاختراق من قبل الحكومة الإيرانية.,https://www.skynewsarabia.com/video/1734955,/v1/2024/08/11/1734965/800/450/1-1734965.jpg,2024-08-11T14:27:34Z,['أخبار أميركا']
Sky News Arabic,هاريس تهاجم ترامب في حملاتها الانتخابية,"هاريس تهاجم ترامب في حملاتها الانتخابية وتثير جدلا بشأن موقفها من ""تسليح إسرائيل"" من نيويورك الأستاذ في كلية الحقوق بجامعة سيراكيوز ديفيد كاي جونستون ومن ريتشموند في ولاية فيرجينيا الخبير الاستراتيجي الجمهوري.",https://www.skynewsarabia.com/program/america_today/1734572,/v1/2024/08/09/1734622/800/450/1-1734622.jpg,2024-08-09T14:41:31Z,[]
Sky News Arabic,"إلغاء انتخابات رئاسية بأوروبا بعد ""أزمة تيك توك وتدخل روسيا""",ألغت المحكمة الدستورية في رومانيا الانتخابات الرئاسية، الجمعة، قبل يومين من دورتها الثانية، في فصل جديد من عملية فوضوية تشوبها شكوك في حدوث تدخل روسي لمصلحة مرشح اليمين المتطرف.,https://www.skynewsarabia.com/world/1760389,/v1/2024/12/07/1760388/800/450/1-1760388.jpg,2024-12-07T06:38:11Z,['انتخابات']
Sky News Arabic,شولتس يخسر ثقة نواب ألمانيا.. وانتخابات مبكرة على الأبواب,خسر المستشار الألماني أولاف شولتس، الإثنين، تصويتا على الثقة في البرلمان الألماني، وهي نتيجة كانت متوقعة.,https://www.skynewsarabia.com/world/1762632,/v2/2024/11/07/1753375/800/450/1-1753375.jpg,2024-12-16T17:04:39Z,['أخبار ألمانيا']
Sky News Arabic,محاولة ثانية لاغتيال ترامب.. وحظوظه الانتخابية,جاءت المحاولة الثانية لاغتيال المرشح الجمهوري للرئاسة الأميركية دونالد ترامب، وسط احتدام المنافسة مع المرشحة الديمقراطية كامالا هاريس. وقد رجّحت مصادر أميركية أن يستغل ترامب هذا الحادث لتعزيز موقعه الانتخابي.,https://www.skynewsarabia.com/program/america_today/1742253,/v1/2024/09/17/1742302/800/450/1-1742302.jpg,2024-09-17T09:56:18Z,[]
Sky News Arabic,رويترز: حملة هاريس الانتخابية تجمع 500 مليون دولار في شهر,"جمعت حملة نائبة الرئيس الأميركي كاملا هاريس الانتخابية قرابة 500 مليون دولار منذ أن أصبحت المرشحة الرئاسية للحزب الديموقراطي، وهو مبلغ مالي غير مسبوق يعكس حماس المتبرعين قبل الاقتراع الرئاسي في الخامس من نوفمبر، بحسب ما نقلت وكالة ""رويترز"" عن مصادر.",https://www.snabusiness.com/article/1736703,/v1/2024/08/20/1736517/800/450/1-1736517.jpg,2024-08-21T03:53:35Z,['أخبار أميركا']
Sky News Arabic,"بايدن يستأنف حملته الانتخابية ودعوات ""ديمقراطية"" لانسحابه",ارتفع عدد المشرعين الديمقراطيين الذين يطالبون المرشح الديمقراطي الرئيس جو بايدن بالانسحاب من السباق الرئاسي إلى 35 مشرعا، بينما أكد بايدن أنه سيستأنف حملته الانتخابية الأسبوع المقبل.,https://www.skynewsarabia.com/world/1730329,/v1/2024/07/18/1729998/800/450/1-1729998.jpg,2024-07-20T07:53:43Z,['أخبار أميركا']
Sky News Arabic,الانتخابات الأميركية.. ولاء الولايات,تتلون خريطة الولايات المتحدة  في السباق الانتخابي الرئاسي، بين الأحمر الجمهوري، والأزرق الديمقراطي. وتشكل الولايات الأرجوانية المتأرجحة، ساحة المعركة الأبرز.,https://www.skynewsarabia.com/video/1750832,/v1/2024/10/28/1750833/800/450/1-1750833.jpg,2024-10-28T07:24:46Z,['أخبار أميركا']
Sky News Arabic,تونس.. بدء الحملات الانتخابية في ظل غياب مظاهر الدعاية,انطلقت في تونس الحملاتُ الانتخابية لانتخابات الرئاسة المقررة في السادس من أكتوبر. وتتسم الحملة الانتخابية بغياب مظاهرِ الدعاية، وسط جدل قانوني وسياسي متواصل بعد رفض هيئة الانتخابات قرار المحكمة الإدارية.,https://www.skynewsarabia.com/video/1742142,/v1/2024/09/16/1742147/800/450/1-1742147.jpg,2024-09-16T15:38:59Z,['أخبار تونس']
Sky News Arabic,انتخابات 2024.. ما الذي يميّزها؟,بكل تفاصيلها تُوصَفُ هذه الانتخاباتُ الرئاسية الأميركية بالمختلفة.. فلماذا؟ انطلق السباقُ بين المرشح الجمهوري، دونالد ترامب بوجه منافسِه الديمقراطي الرئيس الحالي جو بايدن.,https://www.skynewsarabia.com/world/1752766,/v1/2024/11/05/1752762/800/450/1-1752762.jpg,2024-11-05T10:01:16Z,['أخبار أميركا']
Sky News Arabic,شرح النظام الانتخابي الأميركي.. انتقادات وإيجابيات,"في ديسمبر 2016، شنت صحيفة ""نيويورك تايمز"" هجوما لاذعا على المجمع الانتخابي في الولايات المتحدة، واصفة إياه بالآلية التي عفا عليها الزمن، وتتجاهل رأي غالبية الأميركيين.",https://www.skynewsarabia.com/world/1752658,/v1/2024/11/05/1752657/800/450/1-1752657.jpg,2024-11-04T23:35:24Z,['أخبار أميركا']
Sky News Arabic,أين تمضي كامالا هاريس ليلة الانتخابات؟,من المنتظر أن تقضي المرشحة الديمقراطية للرئاسة، كامالا هاريس، ليلة الانتخابات في جامعة هاورد، المؤسسة التي تُعد رمزا لتعليم الطلاب السود في الولايات المتحدة، والتي تخرجت منها المرشحة الديمقراطية في ثمانينات القرن الماضي.,https://www.skynewsarabia.com/world/1752591,/v1/2024/11/04/1752585/800/450/1-1752585.JPG,2024-11-04T14:36:14Z,['انتخابات أميركا']
Sky News Arabic,الجزائر.. مرسوم رئاسي ينهي مهام رئيس سلطة الانتخابات,أنهى الرئيس الجزائري عبد المجيد تبون مهام رئيس سلطة الانتخابات محمد شرفي، الذي يترأسها منذ استحداثها خلال الحراك الشعبي، نهاية عام 2019. وكان شرفي تسبب بجدل كبير في الجزائر، بعد الانتخابات الرئاسية الأخيرة.,https://www.skynewsarabia.com/video/1758485,/v1/2024/11/29/1758503/800/450/1-1758503.jpg,2024-11-29T10:00:05Z,['أخبار الجزائر']
Sky News Arabic,الرد الإسرائيلي.. والانتخابات الأمبركية,في هذه الحلقة من بين العواجل...موفق حرب تحاوره كارولينا نصَار يقول عن الرد الإسرائيلي على إيران :إنه سيكون مدروسا وفقا لطلبات الإدارة الأميركية من نتنياهو.,https://www.skynewsarabia.com/podcast/betweenbreaking/1748789-الرد-الإسرائيلي-والانتخابات-الأمبركية,/v1/2024/10/10/1747293/800/450/1-1747293.png,2024-10-18T08:20:22Z,['أخبار العالم']
Sky News Arabic,تبون: الحملة الانتخابية كانت نظيفة.. الجزائر في مرحلة مفصلية,أدى الرئيس الجزائري عبد المجيد تبون، السبت، واجبه الانتخابي في إطار الانتخابات الرئاسية، التي يتنافس فيها مع مرشح حزب جبهة القوى الاشتراكية يوسف أوشيش، ومرشح حركة مجتمع السلم عبد العالي حساني شريف.,https://www.skynewsarabia.com/middle-east/1740264,/v1/2024/09/07/1740263/800/450/1-1740263.jpg,2024-09-07T11:29:35Z,['أخبار الجزائر']
Sky News Arabic,الإجهاض تحول لأحد أهم الملفات في الانتخابات الأميركية,تحول ملف الإجهاض إلى أحد أهم الملفات الانتخابية بين الحزبين الديمقراطي والجمهوري، حتى بات من الصعب خروج أحد المرشحين كاملا هاريس أو دونالد ترمب خلال حملاتهما الانتخابية دون التطرق إلى هذا الموضوع.,https://www.skynewsarabia.com/video/1752954,/v1/2024/11/06/1752961/800/450/1-1752961.jpg,2024-11-05T23:13:27Z,['أخبار أميركا']
Sky News Arabic,خلال ليلة الانتخابات.. كامالا هاريس لن تلقي كلمة,"أعلنت حملة كامالا هاريس الانتخابية، الأربعاء، أن المرشحة الديمقراطية لن تلقي كلمة أمام أنصارها ليلة الانتخابات، مؤكدة أنها ستوجه كلمة إلى ""الأمة"" خلال النهار.",https://www.skynewsarabia.com/world/1753021,/v1/2024/11/06/1753019/800/450/1-1753019.jpg,2024-11-06T06:22:29Z,['انتخابات أميركا']
Sky News Arabic,هاريس أمام حملتها الانتخابية.. تعهد بالفوز وهجوم على ترامب,هاجمت نائبة الرئيس الأميركي كامالا هاريس في كلمة خلال لقاء حملتها الانتخابية بديلاوير، يوم الإثنين، المرشح الجمهوري للانتخابات الرئاسية القادمة في نوفمبر دونالد ترامب.,https://www.skynewsarabia.com/world/1730789,/v1/2024/07/23/1730788/800/450/1-1730788.JPG,2024-07-22T22:29:01Z,['أخبار أميركا']
Sky News Arabic,مفاجأة بتبرعات ترامب للحملات الانتخابية..6 آلاف دولار لهاريس,"قال تقرير لشبكة ""سي إن إن"" الأميركية إن دونالد ترامب سبق له أن تبرع لحملات كمالا هاريس الانتخابية في كاليفورنيا بين عامي 2011 و2013.",https://www.skynewsarabia.com/world/1730557,/v1/2024/07/22/1730556/800/450/1-1730556.jpg,2024-07-22T03:18:52Z,['أخبار أميركا']
